bodyId,type,class,instance,rootSide,somaSide,nt_consensus_nt
156116,PFNp_b,CX,PFNp_b,,L,acetylcholine
156151,ORN_VA2,olfactory,ORN_VA2_R,R,,acetylcholine
156190,FB5S,CX,FB5S_L,,L,glutamate
156221,FS4A,CX,FS4A_C9_L,,L,acetylcholine
156233,FB9C,CX,FB9C_L,,L,glutamate
156304,LHPV5b2,,LHPV5b2_L,,L,acetylcholine
156380,FS4A,CX,FS4A_C6_L,,L,acetylcholine
156453,FS2,CX,FS2_C4_R,,R,acetylcholine
156492,ORN_DC2,olfactory,ORN_DC2_R,R,,acetylcholine
156551,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
156581,PFNp_b,CX,PFNp_b,,L,acetylcholine
156629,LHPD4a1,,LHPD4a1_L,,L,glutamate
156696,PFNm_b,CX,PFNm_b_R4_C7,,R,acetylcholine
156699,PFNp_b,CX,PFNp_b,,R,acetylcholine
156821,ORN_VM7d,olfactory,ORN_VM7d_L,L,,acetylcholine
156843,PFNp_b,CX,PFNp_b,,L,acetylcholine
156863,CB1824,ALLN,CB1824_L,,L,gaba
156876,FS4C,CX,FS4C_C3_L,,L,acetylcholine
156889,LHAV7b1,,LHAV7b1_L,,L,acetylcholine
156955,FS1A_c,CX,FS1A_c_C2_L,,L,acetylcholine
156986,FS2,CX,FS2_C3_L,,L,acetylcholine
157048,ORN_DA4m,olfactory,ORN_DA4m_L,L,,acetylcholine
157068,ORN_VM7v,olfactory,ORN_VM7v_L,L,,acetylcholine
157159,ORN_VC5,olfactory,ORN_VC5_R,R,,acetylcholine
157170,PFNp_a,CX,PFNp_a,,L,acetylcholine
157197,LHPD3a4_b,,LHPD3a4_b_L,,L,glutamate
157201,vDeltaA_b,CX,vDeltaA_b_C3,,L,acetylcholine
157244,LHPD4a1,,LHPD4a1_L,,L,glutamate
157253,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
157274,LAL034,,LAL034_R,,R,acetylcholine
157408,ORN_VL1,olfactory,ORN_VL1_R,R,,acetylcholine
157469,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
157520,ORN_DM1,olfactory,ORN_DM1_R,R,,acetylcholine
157524,ORN_DC2,olfactory,ORN_DC2_R,R,,acetylcholine
157558,vDeltaB,CX,vDeltaB_C7,,R,acetylcholine
157584,FR2,CX,FR2_C4_L,,L,acetylcholine
157585,FS1B_b,CX,FS1B_b_C7_R,,R,acetylcholine
157652,FS3_a,CX,FS3_a_C2_R,,R,acetylcholine
157669,LHPD3a5,,LHPD3a5_L,,L,glutamate
157670,FS4A,CX,FS4A_C4_L,,L,acetylcholine
157747,PFNp_b,CX,PFNp_b,,L,acetylcholine
157794,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
157828,ORN_VC3,olfactory,ORN_VC3_R,R,,acetylcholine
157834,LHPV2b2_a,,LHPV2b2_a_L,,L,gaba
157838,FR2,CX,FR2_C9_L,,L,acetylcholine
157875,LH006m,,LH006m_L,,L,acetylcholine
157928,ORN_DM6,olfactory,ORN_DM6_R,R,,acetylcholine
157931,FS4A,CX,FS4A_C2_R,,R,acetylcholine
157933,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
157936,vDeltaA_a,CX,vDeltaA_a(AB)_C7,,R,acetylcholine
157950,vDeltaB,CX,vDeltaB_C5,,L,acetylcholine
157976,ORN_VM5v,olfactory,ORN_VM5v_R,R,,acetylcholine
158003,PFNp_b,CX,PFNp_b,,R,acetylcholine
158029,ORN_DL5,olfactory,ORN_DL5_R,R,,acetylcholine
158137,ORN_DM4,olfactory,ORN_DM4_R,R,,acetylcholine
158145,FS4B,CX,FS4B_C1_R,,R,acetylcholine
158232,M_vPNml69,ALPN,M_vPNml69_L,,L,gaba
158252,FR2,CX,FR2_C7_L,,L,acetylcholine
158302,ORN_VM7v,olfactory,ORN_VM7v_R,R,,acetylcholine
158305,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
158307,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
158352,vDeltaL,CX,vDeltaL_C6,,L,acetylcholine
158363,FC,CX,FC1C(?)_C8_L,,L,acetylcholine
158370,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
158417,PFNp_b,CX,PFNp_b,,R,acetylcholine
158428,LHPV5c3,,LHPV5c3_L,,L,acetylcholine
158552,PFNp_e,CX,PFNp_e,,L,acetylcholine
158562,vDeltaJ,CX,vDeltaJ_C5,,L,acetylcholine
158590,FS3_c,CX,FS3_c_C5_L,,L,acetylcholine
158596,PFNp_b,CX,PFNp_b,,L,acetylcholine
158617,ORN_VA2,olfactory,ORN_VA2_L,L,,acetylcholine
158622,vDeltaL,CX,vDeltaL_C5,,L,acetylcholine
158649,ORN_VA2,olfactory,ORN_VA2_R,R,,acetylcholine
158691,FS2,CX,FS2_C1_R,,R,acetylcholine
158774,vDeltaK,CX,vDeltaK_C1,,R,acetylcholine
158788,ORN_VA5,olfactory,ORN_VA5_R,R,,acetylcholine
158823,CB2703,ALPN,CB2703_L,,L,gaba
158847,ORN_VM5d,olfactory,ORN_VM5d_R,R,,acetylcholine
158892,,ALLN,,,L,gaba
158908,FB9C,CX,FB9C_R,,R,glutamate
158912,LHPV5b6,,LHPV5b6_L,,L,acetylcholine
158958,PFNp_d,CX,PFNp_d,,R,acetylcholine
159021,FS3_c,CX,FS3_c_C4_L,,L,acetylcholine
159036,LHPV5b6,,LHPV5b6_R,,R,acetylcholine
159055,ORN_DM6,olfactory,ORN_DM6_R,R,,acetylcholine
159132,ORN_VA4,olfactory,ORN_VA4_L,L,,acetylcholine
159153,ORN_DM6,olfactory,ORN_DM6_R,R,,acetylcholine
159185,ORN_VA7m,olfactory,ORN_VA7m_R,R,,acetylcholine
159201,FR2,CX,FR2_C3_L,,L,acetylcholine
159221,LHPD3a4_c,,LHPD3a4_c_L,,L,glutamate
159250,LHPV5b1,,LHPV5b1_L,,L,acetylcholine
159252,vDeltaC,CX,vDeltaC_C5,,L,acetylcholine
159263,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
159368,LHPV5c3,,LHPV5c3_R,,R,acetylcholine
159384,LHPV5b2,,LHPV5b2_L,,L,acetylcholine
159401,FS2,CX,FS2_C6_R,,R,acetylcholine
159458,LHPV5c3,,LHPV5c3_L,,L,acetylcholine
159524,ORN_VA2,olfactory,ORN_VA2_R,R,,acetylcholine
159530,LHPV5c1,,LHPV5c1_R,,R,acetylcholine
159579,ORN_VM7v,olfactory,ORN_VM7v_L,L,,acetylcholine
159635,PFNp_c,CX,PFNp_c,,L,acetylcholine
159650,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
159660,vDeltaB,CX,vDeltaB_C4,,R,acetylcholine
159738,ORN_VA6,olfactory,ORN_VA6_L,L,,acetylcholine
159755,LHPV4b4,,LHPV4b4_L,,L,glutamate
159766,PFNp_a,CX,PFNp_a,,R,acetylcholine
159782,LHPV4g1,,LHPV4g1_L,,L,glutamate
159797,vDeltaA_a,CX,vDeltaA_a(AB)_C4,,L,acetylcholine
159821,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
159849,FS3_a,CX,FS3_a_C8_R,,R,acetylcholine
159866,FB4Z_b,CX,FB4Z_b_L,,L,glutamate
159950,PFNp_a,CX,PFNp_a,,R,acetylcholine
159956,vDeltaA_a,CX,vDeltaA_a(AB)_C4,,R,acetylcholine
159958,FS3_a,CX,FS3_a_C4_L,,L,acetylcholine
159969,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
160011,ORN_VM5v,olfactory,ORN_VM5v_L,L,,acetylcholine
160024,vDeltaE,CX,vDeltaE_C3,,L,acetylcholine
160026,FS4B,CX,FS4B_C1_R,,R,acetylcholine
160077,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
160143,vDeltaA_a,CX,vDeltaA_a(AB)_C9,,R,acetylcholine
160194,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
160209,FS4C,CX,FS4C_C8_L,,L,acetylcholine
160233,ORN_VM7v,olfactory,ORN_VM7v_L,L,,acetylcholine
160253,vDeltaI_b,CX,vDeltaI_b_C3,,L,acetylcholine
160284,ORN_VA4,olfactory,ORN_VA4_L,L,,acetylcholine
160287,vDeltaA_a,CX,vDeltaA_a(AB)_C1,,L,acetylcholine
160311,ORN_VL1,olfactory,ORN_VL1_R,R,,acetylcholine
160320,MBON25-like,MBON,MBON25-like(y2)_L,,L,glutamate
160355,FR2,CX,FR2_C6_R,,R,acetylcholine
160357,ORN_DM1,olfactory,ORN_DM1_R,R,,acetylcholine
160425,FS4C,CX,FS4C_C7_L,,L,acetylcholine
160427,FS1B_b,CX,FS1B_b_C3_R,,R,acetylcholine
160438,ORN_VC2,olfactory,ORN_VC2_R,R,,acetylcholine
160441,vDeltaI_a,CX,vDeltaI_a_C3,,L,acetylcholine
160445,PFNp_a,CX,PFNp_a,,R,acetylcholine
160453,FS3_c,CX,FS3_c_C8_L,,L,acetylcholine
160483,ORN_DM2,olfactory,ORN_DM2_R,R,,acetylcholine
160503,PFNp_a,CX,PFNp_a,,L,acetylcholine
160643,ORN_DM1,olfactory,ORN_DM1_L,L,,acetylcholine
160712,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
160729,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
160731,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
160734,LAL087,,LAL087_L,,L,glutamate
160742,FS4B,CX,FS4B_C9_L,,L,acetylcholine
160759,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
160795,ORN_VA4,olfactory,ORN_VA4_L,L,,acetylcholine
160818,vDeltaM,CX,vDeltaM_C3,,L,acetylcholine
160829,PFNp_b,CX,PFNp_b,,L,acetylcholine
160830,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
160831,FS4C,CX,FS4C_C6_L,,L,acetylcholine
160862,LHPV5b3,,LHPV5b3_R,,R,acetylcholine
160865,FB9C,CX,FB9C_L,,L,glutamate
160916,LHAD1b1_b,,LHAD1b1_b_L,,L,acetylcholine
160953,ORN_VM7v,olfactory,ORN_VM7v_L,L,,acetylcholine
160961,ORN_VL2a,olfactory,ORN_VL2a_L,L,,acetylcholine
161003,ORN_DC3,olfactory,ORN_DC3_R,R,,acetylcholine
161028,PFNp_a,CX,PFNp_a,,R,acetylcholine
161034,CB3228,ALPN,CB3228_R,,R,gaba
161038,vDeltaK,CX,vDeltaK_C4,,R,acetylcholine
161065,LHPV5b1,,LHPV5b1_L,,L,acetylcholine
161080,FS3_c,CX,FS3_c_C4_R,,R,acetylcholine
161082,LHPD3a4_c,,LHPD3a4_c_L,,L,glutamate
161155,vDeltaK,CX,vDeltaK_C4,,R,acetylcholine
161188,LHPV2c5,,LHPV2c5_L,,L,unclear
161241,ORN_DC2,olfactory,ORN_DC2_R,R,,acetylcholine
161261,LHPV5b2,,LHPV5b2_L,,L,acetylcholine
161333,vDeltaA_a,CX,vDeltaA_a(AB)_C1,,L,acetylcholine
161351,LHPD3a4_c,,LHPD3a4_c_L,,L,glutamate
161413,ORN_DM2,olfactory,ORN_DM2_R,R,,acetylcholine
161462,vDeltaC,CX,vDeltaC_C3,,L,acetylcholine
161550,ORN_VL1,olfactory,ORN_VL1_R,R,,acetylcholine
161551,ORN_VM7v,olfactory,ORN_VM7v_R,R,,acetylcholine
161574,FS1A_c,CX,FS1A_c_C7_R,,R,acetylcholine
161592,LAL096,,LAL096_R,,R,glutamate
161641,FS2,CX,FS2_C7_R,,R,acetylcholine
161646,vDeltaM,CX,vDeltaM_C5,,L,acetylcholine
161730,FS3_d,CX,FS3_C1_R,,R,acetylcholine
161795,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
161856,LAL090,,LAL090_R,,R,glutamate
161922,ORN_DM1,olfactory,ORN_DM1_R,R,,acetylcholine
162006,PFNp_a,CX,PFNp_a,,R,acetylcholine
162061,vDeltaA_a,CX,vDeltaA_a(AB)_C8,,R,acetylcholine
162128,FB9C,CX,FB9C_R,,R,glutamate
162135,vDeltaM,CX,vDeltaM_C8,,R,acetylcholine
162148,vDeltaA_a,CX,vDeltaA_a(AB)_C0,,R,acetylcholine
162170,PFNp_d,CX,PFNp_d,,R,acetylcholine
162206,vDeltaK,CX,vDeltaK_C2,,L,acetylcholine
162211,FB5Z,CX,FB5Z_R,,R,glutamate
162264,ORN_DC3,olfactory,ORN_DC3_R,R,,acetylcholine
162290,vDeltaL,CX,vDeltaL_C0,,L,acetylcholine
162458,PFNp_b,CX,PFNp_b,,R,acetylcholine
162496,SA1_a,CX,SA1_a_R,,R,glutamate
162521,LHAD3a8,,LHAD3a8_L,,L,acetylcholine
162554,ORN_VC5,olfactory,ORN_VC5_R,R,,acetylcholine
162599,FB4Z_a,CX,FB4Z_a_R,,R,glutamate
162611,ORN_DM1,olfactory,ORN_DM1_L,L,,acetylcholine
162635,ORN_VA2,olfactory,ORN_VA2_R,R,,acetylcholine
162643,LAL087,,LAL087_L,,L,glutamate
162680,FS3_a,CX,FS3_a_C4_R,,R,acetylcholine
162687,ORN_VL2p,olfactory,ORN_VL2p_R,R,,acetylcholine
162733,FS2,CX,FS2_C9_L,,L,acetylcholine
162742,ORN_VA7l,olfactory,ORN_VA7l_L,L,,acetylcholine
162745,LHAD3a8,,LHAD3a8_R,,R,acetylcholine
162777,LAL094,,LAL094_L,,L,glutamate
162790,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
162830,ORN_VL2p,olfactory,ORN_VL2p_R,R,,acetylcholine
162861,PFNp_b,CX,PFNp_b,,R,acetylcholine
162882,PFNp_b,CX,PFNp_b,,L,acetylcholine
162905,ORN_VL2a,olfactory,ORN_VL2a_L,L,,acetylcholine
162917,PFNp_b,CX,PFNp_b,,L,acetylcholine
162999,ORN_VA7m,olfactory,ORN_VA7m_R,R,,acetylcholine
163037,LHPV5c1_d,,LHPV5c1_d_R,,R,acetylcholine
163081,FS3_d,CX,FS3_C2_R,,R,acetylcholine
163096,LAL090,,LAL090_L,,L,glutamate
163129,ORN_DC4,olfactory,ORN_DC4_L,L,,acetylcholine
163139,LHPV5c1_d,,LHPV5c1_d_L,,L,acetylcholine
163238,LAL087,,LAL087_R,,R,glutamate
163253,PFNp_a,CX,PFNp_a,,L,acetylcholine
163279,vDeltaK,CX,vDeltaK_C6,,R,acetylcholine
163351,vDeltaF,CX,vDeltaF_C0,,L,acetylcholine
163353,FS3_b,CX,FS3_b_C2_L,,L,acetylcholine
163407,vDeltaB,CX,vDeltaB_C7,,R,acetylcholine
163423,LHPV5c1_d,,LHPV5c1_d_L,,L,acetylcholine
163519,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
163602,FB6L,CX,FB6L_L,,L,unclear
163633,PFNp_b,CX,PFNp_b,,R,acetylcholine
163640,FS2,CX,FS2_C5_R,,R,acetylcholine
163657,ORN_VA2,olfactory,ORN_VA2_R,R,,acetylcholine
163672,ORN_VC2,olfactory,ORN_VC2_L,L,,acetylcholine
163675,vDeltaA_b,CX,vDeltaA_b_C5,,L,acetylcholine
163687,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
163733,vDeltaK,CX,vDeltaK_C0,,L,acetylcholine
163745,CB1824,ALLN,CB1824_L,,L,gaba
163748,PFNp_a,CX,PFNp_a,,R,acetylcholine
163773,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
163811,CB3228,ALPN,CB3228_R,,R,gaba
163832,PFNm_b,CX,PFNm_b_R6_C5,,R,acetylcholine
163887,LHPV5g2,,LHPV5g2_L,,L,acetylcholine
163929,FS2,CX,FS2_C6_L,,L,acetylcholine
163936,ORN_VA7m,olfactory,ORN_VA7m_R,R,,acetylcholine
163950,ORN_VC2,olfactory,ORN_VC2_L,L,,acetylcholine
163983,ORN_VM7d,olfactory,ORN_VM7d_R,R,,acetylcholine
164026,ORN_VM5v,olfactory,ORN_VM5v_R,R,,acetylcholine
164039,ORN_DP1l,olfactory,ORN_DP1l_R,R,,acetylcholine
164050,vDeltaL,CX,vDeltaL_C4,,R,acetylcholine
164057,PFNp_b,CX,PFNp_b,,R,acetylcholine
164104,FS3_d,CX,FS3_C2_R,,R,acetylcholine
164124,vDeltaK,CX,vDeltaK_C1,,L,acetylcholine
164158,PFNp_b,CX,PFNp_b,,R,acetylcholine
164170,FS4B,CX,FS4B_C2_L,,L,acetylcholine
164224,PFNm_a,CX,PFNm_a_L9_C9,,L,acetylcholine
164248,PFNp_b,CX,PFNp_b,,L,acetylcholine
164254,FS2,CX,FS2_C5_L,,L,acetylcholine
164269,ORN_VA2,olfactory,ORN_VA2_R,R,,acetylcholine
164287,vDeltaA_b,CX,vDeltaA_b_C5,,R,acetylcholine
164308,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
164318,PFNp_a,CX,PFNp_a,,L,acetylcholine
164384,ORN_VA2,olfactory,ORN_VA2_R,R,,acetylcholine
164441,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
164459,ORN_DA1,olfactory,ORN_DA1_L,L,,acetylcholine
164466,vDeltaK,CX,vDeltaK_C9,,R,acetylcholine
164471,ORN_VA7l,olfactory,ORN_VA7l_L,L,,acetylcholine
164497,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
164504,vDeltaM,CX,vDeltaM_C0,,L,acetylcholine
164505,ORN_VA4,olfactory,ORN_VA4_R,R,,acetylcholine
164575,ORN_VL1,olfactory,ORN_VL1_R,R,,acetylcholine
164635,,ALLN,,,R,gaba
164697,LHAV5a2_a3,,LHAV5a2_a3_L,,L,acetylcholine
164719,ORN_VC3,olfactory,ORN_VC3_R,R,,acetylcholine
164774,LHPV5b1,,LHPV5b1_L,,L,acetylcholine
164791,FS3_d,CX,FS3_C9_L,,L,acetylcholine
164808,PFNp_a,CX,PFNp_a,,R,acetylcholine
164818,ORN_VC2,olfactory,ORN_VC2_L,L,,acetylcholine
164841,ORN_VM7v,olfactory,ORN_VM7v_R,R,,acetylcholine
164853,FS4B,CX,FS4B_C5_R,,R,acetylcholine
164856,FS2,CX,FS2_C2_L,,L,acetylcholine
164863,FB4Z_a,CX,FB4Z_a_L,,L,glutamate
164908,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
164922,vDeltaA_a,CX,vDeltaA_a(AB)_C5,,R,acetylcholine
164931,ORN_VA6,olfactory,ORN_VA6_R,R,,acetylcholine
164962,ORN_VL2a,olfactory,ORN_VL2a_R,R,,acetylcholine
165017,FS4A,CX,FS4A_C9_L,,L,acetylcholine
165072,ORN_VL2a,olfactory,ORN_VL2a_R,R,,acetylcholine
165121,ORN_VL1,olfactory,ORN_VL1_R,R,,acetylcholine
165145,PFNp_b,CX,PFNp_b,,R,acetylcholine
165152,FS1A_a,CX,FS1A_a_C3_R,,R,acetylcholine
165160,vDeltaB,CX,vDeltaB_C7,,R,acetylcholine
165179,ORN_DM6,olfactory,ORN_DM6_R,R,,acetylcholine
165208,FS1A_b,CX,FS1A_b_C1_R,,R,acetylcholine
165227,vDeltaE,CX,vDeltaE_C5,,L,acetylcholine
165285,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
165319,ORN_VA4,olfactory,ORN_VA4_L,L,,acetylcholine
165341,ORN_VA2,olfactory,ORN_VA2_L,L,,acetylcholine
165374,vDeltaK,CX,vDeltaK_C7,,L,acetylcholine
165485,vDeltaK,CX,vDeltaK_C5,,L,acetylcholine
165487,ORN_VL1,olfactory,ORN_VL1_R,R,,acetylcholine
165599,LHPV5b2,,LHPV5b2_L,,L,acetylcholine
165623,vDeltaK,CX,vDeltaK_C7,,R,acetylcholine
165646,vDeltaK,CX,vDeltaK_C9,,R,acetylcholine
165653,LHAV5a2_b,,LHAV5a2_b_L,,L,acetylcholine
165676,ORN_VL2p,olfactory,ORN_VL2p_L,L,,acetylcholine
165678,ORN_VA1v,olfactory,ORN_VA1v_L,L,,acetylcholine
165687,ORN_VA7m,olfactory,ORN_VA7m_R,R,,acetylcholine
165693,ORN_DM2,olfactory,ORN_DM2_R,R,,acetylcholine
165700,PFNp_b,CX,PFNp_b,,R,acetylcholine
165754,FS4A,CX,FS4A_C7_L,,L,acetylcholine
165774,PFNp_b,CX,PFNp_b,,L,acetylcholine
165795,ORN_VL1,olfactory,ORN_VL1_L,L,,acetylcholine
165800,LHPV5b2,,LHPV5b2_L,,L,acetylcholine
165830,LHPV5c1_d,,LHPV5c1_d_R,,R,acetylcholine
165868,vDeltaK,CX,vDeltaK_C7,,R,acetylcholine
165901,LHAV7a1_a,,LHAV7a1_a_R,,R,glutamate
165949,ORN_DM6,olfactory,ORN_DM6_R,R,,acetylcholine
166059,ORN_VC2,olfactory,ORN_VC2_R,R,,acetylcholine
166071,PFNp_b,CX,PFNp_b,,L,acetylcholine
166236,PFNp_a,CX,PFNp_a,,L,acetylcholine
166238,LHPV5c3,,LHPV5c3_L,,L,acetylcholine
166260,ORN_VA1v,olfactory,ORN_VA1v_L,L,,acetylcholine
166266,FS3_c,CX,FS3_c_C3_R,,R,acetylcholine
166286,LHPV5c3,,LHPV5c3_R,,R,acetylcholine
166304,ORN_DA1,olfactory,ORN_DA1_unknown,unknown,,acetylcholine
166333,FS4C,CX,FS4C_C8_R,,R,acetylcholine
166439,vDeltaM,CX,vDeltaM_C3,,R,acetylcholine
166510,ORN_VL1,olfactory,ORN_VL1_R,R,,acetylcholine
166564,vDeltaM,CX,vDeltaM_C4,,R,acetylcholine
166594,LHPV5b3,,LHPV5b3_R,,R,acetylcholine
166595,PFNp_b,CX,PFNp_b,,R,acetylcholine
166688,ORN_DM4,olfactory,ORN_DM4_R,R,,acetylcholine
166767,PFNp_a,CX,PFNp_a,,R,acetylcholine
166768,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
166794,PFNp_a,CX,PFNp_a,,L,acetylcholine
166888,LHPV5b2,,LHPV5b2_L,,L,acetylcholine
166946,ORN_DC2,olfactory,ORN_DC2_R,R,,acetylcholine
166950,ORN_DC2,olfactory,ORN_DC2_L,L,,acetylcholine
166967,PFNp_d,CX,PFNp_d,,R,acetylcholine
166976,FB4Z_c,CX,FB4Z_c_L,,L,glutamate
167083,LHPV4h1,,LHPV4h1_L,,L,glutamate
167121,ORN_VA1v,olfactory,ORN_VA1v_L,L,,acetylcholine
167155,vDeltaD,CX,vDeltaD_C9,,L,acetylcholine
167173,FS4A,CX,FS4A_C8_L,,L,acetylcholine
167207,LHPV5a3,,LHPV5a3_L,,L,acetylcholine
167231,vDeltaK,CX,vDeltaK_C5,,R,acetylcholine
167280,ORN_VC2,olfactory,ORN_VC2_L,L,,acetylcholine
167295,ORN_VM7d,olfactory,ORN_VM7d_R,R,,acetylcholine
167320,ORN_DC4,olfactory,ORN_DC4_R,R,,acetylcholine
167339,PFNp_b,CX,PFNp_b,,L,acetylcholine
167377,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
167394,PFNp_b,CX,PFNp_b,,L,acetylcholine
167414,LHPV5a1,,LHPV5a1_L,,L,acetylcholine
167423,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
167456,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
167497,LHPV5c3,,LHPV5c3_R,,R,acetylcholine
167511,ORN_DA1,olfactory,ORN_DA1_L,L,,acetylcholine
167513,ORN_VC2,olfactory,ORN_VC2_L,L,,acetylcholine
167578,LHPD2c6,,LHPD2c6_R,,R,glutamate
167598,LHPV5b1,,LHPV5b1_R,,R,acetylcholine
167640,ORN_DM1,olfactory,ORN_DM1_R,R,,acetylcholine
167648,vDeltaL,CX,vDeltaL_C5,,R,acetylcholine
167653,ORN_VL2a,olfactory,ORN_VL2a_R,R,,acetylcholine
167712,PFNp_b,CX,PFNp_b,,R,acetylcholine
167799,PFNp_b,CX,PFNp_b,,R,acetylcholine
167893,CB2845,ALLN,CB2845_L,,L,unclear
167898,ORN_VL2a,olfactory,ORN_VL2a_R,R,,acetylcholine
167903,FS3_a,CX,FS3_a_C6_R,,R,acetylcholine
167908,vDeltaM,CX,vDeltaM_C6,,R,acetylcholine
167931,PFNp_d,CX,PFNp_d,,L,acetylcholine
167934,ORN_DA4m,olfactory,ORN_DA4m_L,L,,acetylcholine
168043,PFNp_b,CX,PFNp_b,,L,acetylcholine
168102,FS4A,CX,FS4A_C8_R,,R,acetylcholine
168147,LHAD1d1,,LHAD1d1_L,,L,acetylcholine
168182,vDeltaA_a,CX,vDeltaA_a(AB)_C7,,L,acetylcholine
168233,ORN_VA6,olfactory,ORN_VA6_R,R,,acetylcholine
168294,vDeltaL,CX,vDeltaL_C1,,L,acetylcholine
168373,ORN_DC1,olfactory,ORN_DC1_L,L,,acetylcholine
168378,vDeltaA_b,CX,vDeltaA_b_C7,,R,acetylcholine
168400,vDeltaL,CX,vDeltaL_C5,,R,acetylcholine
168415,ORN_DC4,olfactory,ORN_DC4_R,R,,acetylcholine
168463,ORN_VM3,olfactory,ORN_VM3_R,R,,acetylcholine
168466,,ALLN,,,L,gaba
168481,FR2,CX,FR2_C3_R,,R,acetylcholine
168535,vDeltaA_b,CX,vDeltaA_b_C5,,R,acetylcholine
168653,vDeltaL,CX,vDeltaL_C7,,R,acetylcholine
168670,LAL096,,LAL096(LAL097)_R,,R,glutamate
168674,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
168680,vDeltaM,CX,vDeltaM_C7,,L,acetylcholine
168683,FS4A,CX,FS4A_C8_L,,L,acetylcholine
168693,LHPV5b1,,LHPV5b1_L,,L,acetylcholine
168753,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
168808,ORN_VM7v,olfactory,ORN_VM7v_L,L,,acetylcholine
168823,FS4A,CX,FS4A_C2_L,,L,acetylcholine
168836,FR2,CX,FR2_C6_L,,L,acetylcholine
168860,ORN_VA1d,olfactory,ORN_VA1d_R,R,,acetylcholine
168906,ORN_VA4,olfactory,ORN_VA4_L,L,,acetylcholine
168914,ORN_VM5v,olfactory,ORN_VM5v_L,L,,acetylcholine
169003,LAL096,,LAL096(LAL097)_L,,L,glutamate
169061,vDeltaM,CX,vDeltaM_C7,,L,acetylcholine
169090,FS4A,CX,FS4A_C8_L,,L,acetylcholine
169134,ORN_VC5,olfactory,ORN_VC5_L,L,,acetylcholine
169143,PFNp_b,CX,PFNp_b,,R,acetylcholine
169145,FS2,CX,FS2_C4_R,,R,acetylcholine
169158,PFNp_d,CX,PFNp_d,,L,acetylcholine
169169,vDeltaA_a,CX,vDeltaA_a(AB)_C3,,L,acetylcholine
169187,ORN_VA2,olfactory,ORN_VA2_L,L,,acetylcholine
169192,PFNp_b,CX,PFNp_b,,L,acetylcholine
169199,LHPV5b3,,LHPV5b3_L,,L,acetylcholine
169217,ORN_VL1,olfactory,ORN_VL1_R,R,,acetylcholine
169226,FS2,CX,FS2_C4_R,,R,acetylcholine
169272,PFNp_b,CX,PFNp_b,,L,acetylcholine
169365,FS3_c,CX,FS3_c_C6_L,,L,acetylcholine
169422,ORN_VA2,olfactory,ORN_VA2_R,R,,acetylcholine
169508,vDeltaA_b,CX,vDeltaA_b_C3,,L,acetylcholine
169543,ORN_DA1,olfactory,ORN_DA1_unknown,unknown,,acetylcholine
169617,ORN_VA1v,olfactory,ORN_VA1v_L,L,,acetylcholine
169631,LHPV5a3,,LHPV5a3_L,,L,acetylcholine
169667,PFNm_b,CX,PFNm_b_L4_C3,,L,acetylcholine
169682,LHPV5a3,,LHPV5a3_L,,L,acetylcholine
